docente_id,dia,hora,estado
356,LUNES,20:30,disponible
356,MARTES,08:30,disponible
356,MARTES,09:15,disponible
356,MARTES,10:15,disponible
356,MARTES,11:00,disponible
356,MARTES,12:00,disponible
356,MARTES,12:45,disponible
356,MARTES,14:30,disponible
356,MARTES,15:15,disponible
356,MARTES,16:15,disponible
356,MARTES,17:00,disponible
356,MARTES,18:00,disponible
356,MARTES,18:45,disponible
356,MARTES,19:45,disponible
356,MARTES,20:30,disponible
356,MIERCOLES,08:30,disponible
356,MIERCOLES,09:15,disponible
356,MIERCOLES,10:15,disponible
356,MIERCOLES,11:00,disponible
356,MIERCOLES,12:00,disponible
356,MIERCOLES,12:45,disponible
356,MIERCOLES,14:30,disponible
356,MIERCOLES,15:15,disponible
356,MIERCOLES,16:15,disponible
356,MIERCOLES,17:00,disponible
356,MIERCOLES,18:00,disponible
356,MIERCOLES,18:45,disponible
356,MIERCOLES,19:45,disponible
356,MIERCOLES,20:30,disponible
356,JUEVES,08:30,disponible
356,JUEVES,09:15,disponible
356,JUEVES,10:15,disponible
356,JUEVES,11:00,disponible
356,JUEVES,12:00,disponible
356,JUEVES,12:45,disponible
356,JUEVES,14:30,disponible
356,JUEVES,15:15,disponible
356,JUEVES,16:15,disponible
356,JUEVES,17:00,disponible
356,JUEVES,18:00,disponible
356,JUEVES,18:45,disponible
356,JUEVES,19:45,disponible
356,JUEVES,20:30,disponible
356,VIERNES,08:30,disponible
356,VIERNES,09:15,disponible
356,VIERNES,10:15,disponible
356,VIERNES,11:00,disponible
356,VIERNES,12:00,disponible
356,VIERNES,12:45,disponible
356,VIERNES,14:30,disponible
356,VIERNES,15:15,disponible
356,VIERNES,16:15,disponible
356,VIERNES,17:00,disponible
356,VIERNES,18:00,disponible
356,VIERNES,18:45,disponible
356,VIERNES,19:45,disponible
356,VIERNES,20:30,disponible
386,LUNES,08:30,disponible
386,LUNES,09:15,disponible
386,LUNES,10:15,disponible
386,LUNES,11:00,disponible
386,LUNES,12:00,disponible
386,LUNES,12:45,disponible
386,LUNES,14:30,disponible
386,LUNES,15:15,disponible
386,LUNES,16:15,disponible
386,LUNES,17:00,disponible
386,LUNES,18:00,disponible
386,LUNES,18:45,disponible
386,LUNES,19:45,disponible
386,LUNES,20:30,disponible
386,MARTES,08:30,disponible
386,MARTES,09:15,disponible
386,MARTES,10:15,disponible
386,MARTES,11:00,disponible
386,MARTES,12:00,disponible
386,MARTES,12:45,disponible
386,MARTES,14:30,disponible
386,MARTES,15:15,disponible
386,MARTES,16:15,disponible
386,MARTES,17:00,disponible
386,MARTES,18:00,disponible
386,MARTES,18:45,disponible
386,MARTES,19:45,disponible
386,MARTES,20:30,disponible
386,MIERCOLES,08:30,disponible
386,MIERCOLES,09:15,disponible
386,MIERCOLES,10:15,disponible
386,MIERCOLES,11:00,disponible
386,MIERCOLES,12:00,disponible
386,MIERCOLES,12:45,disponible
386,MIERCOLES,14:30,disponible
386,MIERCOLES,15:15,disponible
386,MIERCOLES,16:15,disponible
386,MIERCOLES,17:00,disponible
386,MIERCOLES,18:00,disponible
386,MIERCOLES,18:45,disponible
386,MIERCOLES,19:45,disponible
386,MIERCOLES,20:30,disponible
386,JUEVES,08:30,disponible
386,JUEVES,09:15,disponible
386,JUEVES,10:15,disponible
386,JUEVES,11:00,disponible
386,JUEVES,12:00,disponible
386,JUEVES,12:45,disponible
386,JUEVES,14:30,disponible
386,JUEVES,15:15,disponible
386,JUEVES,16:15,disponible
386,JUEVES,17:00,disponible
386,JUEVES,18:00,disponible
386,JUEVES,18:45,disponible
386,JUEVES,19:45,disponible
386,JUEVES,20:30,disponible
386,VIERNES,08:30,disponible
386,VIERNES,09:15,disponible
386,VIERNES,10:15,disponible
386,VIERNES,11:00,disponible
386,VIERNES,12:00,disponible
386,VIERNES,12:45,disponible
386,VIERNES,14:30,disponible
386,VIERNES,15:15,disponible
386,VIERNES,16:15,disponible
386,VIERNES,17:00,disponible
386,VIERNES,18:00,disponible
386,VIERNES,18:45,disponible
386,VIERNES,19:45,disponible
386,VIERNES,20:30,disponible
338,LUNES,08:30,disponible
338,LUNES,09:15,disponible
338,LUNES,10:15,disponible
338,LUNES,11:00,disponible
338,LUNES,12:00,disponible
338,LUNES,12:45,disponible
338,LUNES,14:30,disponible
338,LUNES,15:15,disponible
338,LUNES,16:15,disponible
338,LUNES,17:00,disponible
338,LUNES,18:00,disponible
338,LUNES,18:45,disponible
338,LUNES,19:45,disponible
338,LUNES,20:30,disponible
338,MARTES,08:30,disponible
338,MARTES,09:15,disponible
338,MARTES,10:15,disponible
338,MARTES,11:00,disponible
338,MARTES,12:00,disponible
338,MARTES,12:45,disponible
338,MARTES,14:30,disponible
338,MARTES,15:15,disponible
338,MARTES,16:15,disponible
338,MARTES,17:00,disponible
338,MARTES,18:00,disponible
338,MARTES,18:45,disponible
338,MARTES,19:45,disponible
338,MARTES,20:30,disponible
338,MIERCOLES,08:30,disponible
338,MIERCOLES,09:15,disponible
338,MIERCOLES,10:15,disponible
338,MIERCOLES,11:00,disponible
338,MIERCOLES,12:00,disponible
338,MIERCOLES,12:45,disponible
338,MIERCOLES,14:30,disponible
338,MIERCOLES,15:15,disponible
338,MIERCOLES,16:15,disponible
338,MIERCOLES,17:00,disponible
338,MIERCOLES,18:00,disponible
338,MIERCOLES,18:45,disponible
338,MIERCOLES,19:45,disponible
338,MIERCOLES,20:30,disponible
338,JUEVES,08:30,disponible
338,JUEVES,09:15,disponible
338,JUEVES,10:15,disponible
338,JUEVES,11:00,disponible
338,JUEVES,12:00,disponible
338,JUEVES,12:45,disponible
338,JUEVES,14:30,disponible
338,JUEVES,15:15,disponible
338,JUEVES,16:15,disponible
338,JUEVES,17:00,disponible
338,JUEVES,18:00,disponible
338,JUEVES,18:45,disponible
338,JUEVES,19:45,disponible
338,JUEVES,20:30,disponible
338,VIERNES,08:30,disponible
338,VIERNES,09:15,disponible
338,VIERNES,10:15,disponible
338,VIERNES,11:00,disponible
338,VIERNES,12:00,disponible
338,VIERNES,12:45,disponible
338,VIERNES,14:30,disponible
338,VIERNES,15:15,disponible
338,VIERNES,16:15,disponible
338,VIERNES,17:00,disponible
338,VIERNES,18:00,disponible
338,VIERNES,18:45,disponible
338,VIERNES,19:45,disponible
338,VIERNES,20:30,disponible
341,LUNES,08:30,disponible
341,LUNES,09:15,disponible
341,LUNES,10:15,disponible
341,LUNES,11:00,disponible
341,LUNES,12:00,disponible
341,LUNES,12:45,disponible
341,LUNES,14:30,disponible
341,LUNES,15:15,disponible
341,LUNES,16:15,disponible
341,LUNES,17:00,disponible
341,LUNES,18:00,disponible
341,LUNES,18:45,disponible
341,LUNES,19:45,disponible
341,LUNES,20:30,disponible
341,MARTES,08:30,disponible
341,MARTES,09:15,disponible
341,MARTES,10:15,disponible
341,MARTES,11:00,disponible
341,MARTES,12:00,disponible
341,MARTES,12:45,disponible
341,MARTES,14:30,disponible
341,MARTES,15:15,disponible
341,MARTES,16:15,disponible
341,MARTES,17:00,disponible
341,MARTES,18:00,disponible
341,MARTES,18:45,disponible
341,MARTES,19:45,disponible
341,MARTES,20:30,disponible
341,MIERCOLES,08:30,disponible
341,MIERCOLES,09:15,disponible
341,MIERCOLES,10:15,disponible
341,MIERCOLES,11:00,disponible
341,MIERCOLES,12:00,disponible
341,MIERCOLES,12:45,disponible
341,MIERCOLES,14:30,disponible
341,MIERCOLES,15:15,disponible
341,MIERCOLES,16:15,disponible
341,MIERCOLES,17:00,disponible
341,MIERCOLES,18:00,disponible
341,MIERCOLES,18:45,disponible
341,MIERCOLES,19:45,disponible
341,MIERCOLES,20:30,disponible
341,JUEVES,08:30,disponible
341,JUEVES,09:15,disponible
341,JUEVES,10:15,disponible
341,JUEVES,11:00,disponible
341,JUEVES,12:00,disponible
341,JUEVES,12:45,disponible
341,JUEVES,14:30,disponible
341,JUEVES,15:15,disponible
341,JUEVES,16:15,disponible
341,JUEVES,17:00,disponible
341,JUEVES,18:00,disponible
341,JUEVES,18:45,disponible
341,JUEVES,19:45,disponible
341,JUEVES,20:30,disponible
341,VIERNES,08:30,disponible
341,VIERNES,09:15,disponible
341,VIERNES,10:15,disponible
341,VIERNES,11:00,disponible
341,VIERNES,12:00,disponible
341,VIERNES,12:45,disponible
341,VIERNES,14:30,disponible
341,VIERNES,15:15,disponible
341,VIERNES,16:15,disponible
341,VIERNES,17:00,disponible
341,VIERNES,18:00,disponible
341,VIERNES,18:45,disponible
341,VIERNES,19:45,disponible
341,VIERNES,20:30,disponible
371,LUNES,08:30,disponible
371,LUNES,09:15,disponible
371,LUNES,10:15,disponible
371,LUNES,11:00,disponible
371,LUNES,12:00,disponible
371,LUNES,12:45,disponible
371,LUNES,14:30,disponible
371,LUNES,15:15,disponible
371,LUNES,16:15,disponible
371,LUNES,17:00,disponible
371,LUNES,18:00,disponible
371,LUNES,18:45,disponible
371,LUNES,19:45,disponible
371,LUNES,20:30,disponible
371,MARTES,08:30,disponible
371,MARTES,09:15,disponible
371,MARTES,10:15,disponible
371,MARTES,11:00,disponible
371,MARTES,12:00,disponible
371,MARTES,12:45,disponible
371,MARTES,14:30,disponible
371,MARTES,15:15,disponible
371,MARTES,16:15,disponible
371,MARTES,17:00,disponible
371,MARTES,18:00,disponible
371,MARTES,18:45,disponible
371,MARTES,19:45,disponible
371,MARTES,20:30,disponible
371,MIERCOLES,08:30,disponible
371,MIERCOLES,09:15,disponible
371,MIERCOLES,10:15,disponible
371,MIERCOLES,11:00,disponible
371,MIERCOLES,12:00,disponible
371,MIERCOLES,12:45,disponible
371,MIERCOLES,14:30,disponible
371,MIERCOLES,15:15,disponible
371,MIERCOLES,16:15,disponible
371,MIERCOLES,17:00,disponible
371,MIERCOLES,18:00,disponible
371,MIERCOLES,18:45,disponible
371,MIERCOLES,19:45,disponible
371,MIERCOLES,20:30,disponible
371,JUEVES,08:30,disponible
371,JUEVES,09:15,disponible
371,JUEVES,10:15,disponible
371,JUEVES,11:00,disponible
371,JUEVES,12:00,disponible
371,JUEVES,12:45,disponible
371,JUEVES,14:30,disponible
371,JUEVES,15:15,disponible
371,JUEVES,16:15,disponible
371,JUEVES,17:00,disponible
371,JUEVES,18:00,disponible
371,JUEVES,18:45,disponible
371,JUEVES,19:45,disponible
371,JUEVES,20:30,disponible
371,VIERNES,08:30,disponible
371,VIERNES,09:15,disponible
371,VIERNES,10:15,disponible
371,VIERNES,11:00,disponible
371,VIERNES,12:00,disponible
371,VIERNES,12:45,disponible
371,VIERNES,14:30,disponible
371,VIERNES,15:15,disponible
371,VIERNES,16:15,disponible
371,VIERNES,17:00,disponible
371,VIERNES,18:00,disponible
371,VIERNES,18:45,disponible
371,VIERNES,19:45,disponible
371,VIERNES,20:30,disponible
389,LUNES,08:30,disponible
389,LUNES,09:15,disponible
389,LUNES,10:15,disponible
389,LUNES,11:00,disponible
389,LUNES,12:00,disponible
389,LUNES,12:45,disponible
389,LUNES,14:30,disponible
389,LUNES,15:15,disponible
389,LUNES,16:15,disponible
389,LUNES,17:00,disponible
389,LUNES,18:00,disponible
389,LUNES,18:45,disponible
389,LUNES,19:45,disponible
389,LUNES,20:30,disponible
389,MARTES,08:30,disponible
389,MARTES,09:15,disponible
389,MARTES,10:15,disponible
389,MARTES,11:00,disponible
389,MARTES,12:00,disponible
389,MARTES,12:45,disponible
389,MARTES,14:30,disponible
389,MARTES,15:15,disponible
389,MARTES,16:15,disponible
389,MARTES,17:00,disponible
389,MARTES,18:00,disponible
389,MARTES,18:45,disponible
389,MARTES,19:45,disponible
389,MARTES,20:30,disponible
389,MIERCOLES,08:30,disponible
389,MIERCOLES,09:15,disponible
389,MIERCOLES,10:15,disponible
389,MIERCOLES,11:00,disponible
389,MIERCOLES,12:00,disponible
389,MIERCOLES,12:45,disponible
389,MIERCOLES,14:30,disponible
389,MIERCOLES,15:15,disponible
389,MIERCOLES,16:15,disponible
389,MIERCOLES,17:00,disponible
389,MIERCOLES,18:00,disponible
389,MIERCOLES,18:45,disponible
389,MIERCOLES,19:45,disponible
389,MIERCOLES,20:30,disponible
389,JUEVES,08:30,disponible
389,JUEVES,09:15,disponible
389,JUEVES,10:15,disponible
389,JUEVES,11:00,disponible
389,JUEVES,12:00,disponible
389,JUEVES,12:45,disponible
389,JUEVES,14:30,disponible
389,JUEVES,15:15,disponible
389,JUEVES,16:15,disponible
389,JUEVES,17:00,disponible
389,JUEVES,18:00,disponible
389,JUEVES,18:45,disponible
389,JUEVES,19:45,disponible
389,JUEVES,20:30,disponible
389,VIERNES,08:30,disponible
389,VIERNES,09:15,disponible
389,VIERNES,10:15,disponible
389,VIERNES,11:00,disponible
389,VIERNES,12:00,disponible
389,VIERNES,12:45,disponible
389,VIERNES,14:30,disponible
389,VIERNES,15:15,disponible
389,VIERNES,16:15,disponible
389,VIERNES,17:00,disponible
389,VIERNES,18:00,disponible
389,VIERNES,18:45,disponible
389,VIERNES,19:45,disponible
389,VIERNES,20:30,disponible
359,LUNES,08:30,disponible
359,LUNES,09:15,disponible
359,LUNES,10:15,disponible
359,LUNES,11:00,disponible
359,LUNES,12:00,disponible
359,LUNES,12:45,disponible
359,LUNES,14:30,disponible
359,LUNES,15:15,disponible
359,LUNES,16:15,disponible
359,LUNES,17:00,disponible
359,LUNES,18:00,disponible
359,LUNES,18:45,disponible
359,LUNES,19:45,disponible
359,LUNES,20:30,disponible
359,MARTES,08:30,disponible
359,MARTES,09:15,disponible
359,MARTES,10:15,disponible
359,MARTES,11:00,disponible
359,MARTES,12:00,disponible
359,MARTES,12:45,disponible
359,MARTES,14:30,disponible
359,MARTES,15:15,disponible
359,MARTES,16:15,disponible
359,MARTES,17:00,disponible
359,MARTES,18:00,disponible
359,MARTES,18:45,disponible
359,MARTES,19:45,disponible
359,MARTES,20:30,disponible
359,MIERCOLES,08:30,disponible
359,MIERCOLES,09:15,disponible
359,MIERCOLES,10:15,disponible
359,MIERCOLES,11:00,disponible
359,MIERCOLES,12:00,disponible
359,MIERCOLES,12:45,disponible
359,MIERCOLES,14:30,disponible
359,MIERCOLES,15:15,disponible
359,MIERCOLES,16:15,disponible
359,MIERCOLES,17:00,disponible
359,MIERCOLES,18:00,disponible
359,MIERCOLES,18:45,disponible
359,MIERCOLES,19:45,disponible
359,MIERCOLES,20:30,disponible
359,JUEVES,08:30,disponible
359,JUEVES,09:15,disponible
359,JUEVES,10:15,disponible
359,JUEVES,11:00,disponible
359,JUEVES,12:00,disponible
359,JUEVES,12:45,disponible
359,JUEVES,14:30,disponible
359,JUEVES,15:15,disponible
359,JUEVES,16:15,disponible
359,JUEVES,17:00,disponible
359,JUEVES,18:00,disponible
359,JUEVES,18:45,disponible
359,JUEVES,19:45,disponible
359,JUEVES,20:30,disponible
359,VIERNES,08:30,disponible
359,VIERNES,09:15,disponible
359,VIERNES,10:15,disponible
359,VIERNES,11:00,disponible
359,VIERNES,12:00,disponible
359,VIERNES,12:45,disponible
359,VIERNES,14:30,disponible
359,VIERNES,15:15,disponible
359,VIERNES,16:15,disponible
359,VIERNES,17:00,disponible
359,VIERNES,18:00,disponible
359,VIERNES,18:45,disponible
359,VIERNES,19:45,disponible
359,VIERNES,20:30,disponible
347,LUNES,08:30,disponible
347,LUNES,09:15,disponible
347,LUNES,10:15,disponible
347,LUNES,11:00,disponible
347,LUNES,12:00,disponible
347,LUNES,12:45,disponible
347,LUNES,14:30,disponible
347,LUNES,15:15,disponible
347,LUNES,16:15,disponible
347,LUNES,17:00,disponible
347,LUNES,18:00,disponible
347,LUNES,18:45,disponible
347,LUNES,19:45,disponible
347,LUNES,20:30,disponible
347,MARTES,08:30,disponible
347,MARTES,09:15,disponible
347,MARTES,10:15,disponible
347,MARTES,11:00,disponible
347,MARTES,12:00,disponible
347,MARTES,12:45,disponible
347,MARTES,14:30,disponible
347,MARTES,15:15,disponible
347,MARTES,16:15,disponible
347,MARTES,17:00,disponible
347,MARTES,18:00,disponible
347,MARTES,18:45,disponible
347,MARTES,19:45,disponible
347,MARTES,20:30,disponible
347,MIERCOLES,08:30,disponible
347,MIERCOLES,09:15,disponible
347,MIERCOLES,10:15,disponible
347,MIERCOLES,11:00,disponible
347,MIERCOLES,12:00,disponible
347,MIERCOLES,12:45,disponible
347,MIERCOLES,14:30,disponible
347,MIERCOLES,15:15,disponible
347,MIERCOLES,16:15,disponible
347,MIERCOLES,17:00,disponible
347,MIERCOLES,18:00,disponible
347,MIERCOLES,18:45,disponible
347,MIERCOLES,19:45,disponible
347,MIERCOLES,20:30,disponible
347,JUEVES,08:30,disponible
347,JUEVES,09:15,disponible
347,JUEVES,10:15,disponible
347,JUEVES,11:00,disponible
347,JUEVES,12:00,disponible
347,JUEVES,12:45,disponible
347,JUEVES,14:30,disponible
347,JUEVES,15:15,disponible
347,JUEVES,16:15,disponible
347,JUEVES,17:00,disponible
347,JUEVES,18:00,disponible
347,JUEVES,18:45,disponible
347,JUEVES,19:45,disponible
347,JUEVES,20:30,disponible
347,VIERNES,08:30,disponible
347,VIERNES,09:15,disponible
347,VIERNES,10:15,disponible
347,VIERNES,11:00,disponible
347,VIERNES,12:00,disponible
347,VIERNES,12:45,disponible
347,VIERNES,14:30,disponible
347,VIERNES,15:15,disponible
347,VIERNES,16:15,disponible
347,VIERNES,17:00,disponible
347,VIERNES,18:00,disponible
347,VIERNES,18:45,disponible
347,VIERNES,19:45,disponible
347,VIERNES,20:30,disponible
377,LUNES,08:30,disponible
377,LUNES,09:15,disponible
377,LUNES,10:15,disponible
377,LUNES,11:00,disponible
377,LUNES,12:00,disponible
377,LUNES,12:45,disponible
377,LUNES,14:30,disponible
377,LUNES,15:15,disponible
377,LUNES,16:15,disponible
377,LUNES,17:00,disponible
377,LUNES,18:00,disponible
377,LUNES,18:45,disponible
377,LUNES,19:45,disponible
377,LUNES,20:30,disponible
377,MARTES,08:30,disponible
377,MARTES,09:15,disponible
377,MARTES,10:15,disponible
377,MARTES,11:00,disponible
377,MARTES,12:00,disponible
377,MARTES,12:45,disponible
377,MARTES,14:30,disponible
377,MARTES,15:15,disponible
377,MARTES,16:15,disponible
377,MARTES,17:00,disponible
377,MARTES,18:00,disponible
377,MARTES,18:45,disponible
377,MARTES,19:45,disponible
377,MARTES,20:30,disponible
377,MIERCOLES,08:30,disponible
377,MIERCOLES,09:15,disponible
377,MIERCOLES,10:15,disponible
377,MIERCOLES,11:00,disponible
377,MIERCOLES,12:00,disponible
377,MIERCOLES,12:45,disponible
377,MIERCOLES,14:30,disponible
377,MIERCOLES,15:15,disponible
377,MIERCOLES,16:15,disponible
377,MIERCOLES,17:00,disponible
377,MIERCOLES,18:00,disponible
377,MIERCOLES,18:45,disponible
377,MIERCOLES,19:45,disponible
377,MIERCOLES,20:30,disponible
377,JUEVES,08:30,disponible
377,JUEVES,09:15,disponible
377,JUEVES,10:15,disponible
377,JUEVES,11:00,disponible
377,JUEVES,12:00,disponible
377,JUEVES,12:45,disponible
377,JUEVES,14:30,disponible
377,JUEVES,15:15,disponible
377,JUEVES,16:15,disponible
377,JUEVES,17:00,disponible
377,JUEVES,18:00,disponible
377,JUEVES,18:45,disponible
377,JUEVES,19:45,disponible
377,JUEVES,20:30,disponible
377,VIERNES,08:30,disponible
377,VIERNES,09:15,disponible
377,VIERNES,10:15,disponible
377,VIERNES,11:00,disponible
377,VIERNES,12:00,disponible
377,VIERNES,12:45,disponible
377,VIERNES,14:30,disponible
377,VIERNES,15:15,disponible
377,VIERNES,16:15,disponible
377,VIERNES,17:00,disponible
377,VIERNES,18:00,disponible
377,VIERNES,18:45,disponible
377,VIERNES,19:45,disponible
377,VIERNES,20:30,disponible
358,LUNES,08:30,disponible
358,LUNES,09:15,disponible
358,LUNES,10:15,disponible
358,LUNES,11:00,disponible
358,LUNES,12:00,disponible
358,LUNES,12:45,disponible
358,LUNES,14:30,disponible
358,LUNES,15:15,disponible
358,LUNES,16:15,disponible
358,LUNES,17:00,disponible
358,LUNES,18:00,disponible
358,LUNES,18:45,disponible
358,LUNES,19:45,disponible
358,LUNES,20:30,disponible
358,MARTES,08:30,disponible
358,MARTES,09:15,disponible
358,MARTES,10:15,disponible
358,MARTES,11:00,disponible
358,MARTES,12:00,disponible
358,MARTES,12:45,disponible
358,MARTES,14:30,disponible
358,MARTES,15:15,disponible
358,MARTES,16:15,disponible
358,MARTES,17:00,disponible
358,MARTES,18:00,disponible
358,MARTES,18:45,disponible
358,MARTES,19:45,disponible
358,MARTES,20:30,disponible
358,MIERCOLES,08:30,disponible
358,MIERCOLES,09:15,disponible
358,MIERCOLES,10:15,disponible
358,MIERCOLES,11:00,disponible
358,MIERCOLES,12:00,disponible
358,MIERCOLES,12:45,disponible
358,MIERCOLES,14:30,disponible
358,MIERCOLES,15:15,disponible
358,MIERCOLES,16:15,disponible
358,MIERCOLES,17:00,disponible
358,MIERCOLES,18:00,disponible
358,MIERCOLES,18:45,disponible
358,MIERCOLES,19:45,disponible
358,MIERCOLES,20:30,disponible
358,JUEVES,08:30,disponible
358,JUEVES,09:15,disponible
358,JUEVES,10:15,disponible
358,JUEVES,11:00,disponible
358,JUEVES,12:00,disponible
358,JUEVES,12:45,disponible
358,JUEVES,14:30,disponible
358,JUEVES,15:15,disponible
358,JUEVES,16:15,disponible
358,JUEVES,17:00,disponible
358,JUEVES,18:00,disponible
358,JUEVES,18:45,disponible
358,JUEVES,19:45,disponible
358,JUEVES,20:30,disponible
358,VIERNES,08:30,disponible
358,VIERNES,09:15,disponible
358,VIERNES,10:15,disponible
358,VIERNES,11:00,disponible
358,VIERNES,12:00,disponible
358,VIERNES,12:45,disponible
358,VIERNES,14:30,disponible
358,VIERNES,15:15,disponible
358,VIERNES,16:15,disponible
358,VIERNES,17:00,disponible
358,VIERNES,18:00,disponible
358,VIERNES,18:45,disponible
358,VIERNES,19:45,disponible
358,VIERNES,20:30,disponible
388,LUNES,08:30,disponible
388,LUNES,09:15,disponible
388,LUNES,10:15,disponible
388,LUNES,11:00,disponible
388,LUNES,12:00,disponible
388,LUNES,12:45,disponible
388,LUNES,14:30,disponible
388,LUNES,15:15,disponible
388,LUNES,16:15,disponible
388,LUNES,17:00,disponible
388,LUNES,18:00,disponible
388,LUNES,18:45,disponible
388,LUNES,19:45,disponible
388,LUNES,20:30,disponible
388,MARTES,08:30,disponible
388,MARTES,09:15,disponible
388,MARTES,10:15,disponible
388,MARTES,11:00,disponible
388,MARTES,12:00,disponible
388,MARTES,12:45,disponible
388,MARTES,14:30,disponible
388,MARTES,15:15,disponible
388,MARTES,16:15,disponible
388,MARTES,17:00,disponible
388,MARTES,18:00,disponible
388,MARTES,18:45,disponible
388,MARTES,19:45,disponible
388,MARTES,20:30,disponible
388,MIERCOLES,08:30,disponible
388,MIERCOLES,09:15,disponible
388,MIERCOLES,10:15,disponible
388,MIERCOLES,11:00,disponible
388,MIERCOLES,12:00,disponible
388,MIERCOLES,12:45,disponible
388,MIERCOLES,14:30,disponible
388,MIERCOLES,15:15,disponible
388,MIERCOLES,16:15,disponible
388,MIERCOLES,17:00,disponible
388,MIERCOLES,18:00,disponible
388,MIERCOLES,18:45,disponible
388,MIERCOLES,19:45,disponible
388,MIERCOLES,20:30,disponible
388,JUEVES,08:30,disponible
388,JUEVES,09:15,disponible
388,JUEVES,10:15,disponible
388,JUEVES,11:00,disponible
388,JUEVES,12:00,disponible
388,JUEVES,12:45,disponible
388,JUEVES,14:30,disponible
388,JUEVES,15:15,disponible
388,JUEVES,16:15,disponible
388,JUEVES,17:00,disponible
388,JUEVES,18:00,disponible
388,JUEVES,18:45,disponible
388,JUEVES,19:45,disponible
388,JUEVES,20:30,disponible
388,VIERNES,08:30,disponible
388,VIERNES,09:15,disponible
388,VIERNES,10:15,disponible
388,VIERNES,11:00,disponible
388,VIERNES,12:00,disponible
388,VIERNES,12:45,disponible
388,VIERNES,14:30,disponible
388,VIERNES,15:15,disponible
388,VIERNES,16:15,disponible
388,VIERNES,17:00,disponible
388,VIERNES,18:00,disponible
388,VIERNES,18:45,disponible
388,VIERNES,19:45,disponible
388,VIERNES,20:30,disponible
352,LUNES,08:30,disponible
352,LUNES,09:15,disponible
352,LUNES,10:15,disponible
352,LUNES,11:00,disponible
352,LUNES,12:00,disponible
352,LUNES,12:45,disponible
352,LUNES,14:30,disponible
352,LUNES,15:15,disponible
352,LUNES,16:15,disponible
352,LUNES,17:00,disponible
352,LUNES,18:00,disponible
352,LUNES,18:45,disponible
352,LUNES,19:45,disponible
352,LUNES,20:30,disponible
352,MARTES,08:30,disponible
352,MARTES,09:15,disponible
352,MARTES,10:15,disponible
352,MARTES,11:00,disponible
352,MARTES,12:00,disponible
352,MARTES,12:45,disponible
352,MARTES,14:30,disponible
352,MARTES,15:15,disponible
352,MARTES,16:15,disponible
352,MARTES,17:00,disponible
352,MARTES,18:00,disponible
352,MARTES,18:45,disponible
352,MARTES,19:45,disponible
352,MARTES,20:30,disponible
352,MIERCOLES,08:30,disponible
352,MIERCOLES,09:15,disponible
352,MIERCOLES,10:15,disponible
352,MIERCOLES,11:00,disponible
352,MIERCOLES,12:00,disponible
352,MIERCOLES,12:45,disponible
352,MIERCOLES,14:30,disponible
352,MIERCOLES,15:15,disponible
352,MIERCOLES,16:15,disponible
352,MIERCOLES,17:00,disponible
352,MIERCOLES,18:00,disponible
352,MIERCOLES,18:45,disponible
352,MIERCOLES,19:45,disponible
352,MIERCOLES,20:30,disponible
352,JUEVES,08:30,disponible
352,JUEVES,09:15,disponible
352,JUEVES,10:15,disponible
352,JUEVES,11:00,disponible
352,JUEVES,12:00,disponible
352,JUEVES,12:45,disponible
352,JUEVES,14:30,disponible
352,JUEVES,15:15,disponible
352,JUEVES,16:15,disponible
352,JUEVES,17:00,disponible
352,JUEVES,18:00,disponible
352,JUEVES,18:45,disponible
352,JUEVES,19:45,disponible
352,JUEVES,20:30,disponible
352,VIERNES,08:30,disponible
352,VIERNES,09:15,disponible
352,VIERNES,10:15,disponible
352,VIERNES,11:00,disponible
352,VIERNES,12:00,disponible
352,VIERNES,12:45,disponible
352,VIERNES,14:30,disponible
352,VIERNES,15:15,disponible
352,VIERNES,16:15,disponible
352,VIERNES,17:00,disponible
352,VIERNES,18:00,disponible
352,VIERNES,18:45,disponible
352,VIERNES,19:45,disponible
352,VIERNES,20:30,disponible
382,LUNES,08:30,disponible
382,LUNES,09:15,disponible
382,LUNES,10:15,disponible
382,LUNES,11:00,disponible
382,LUNES,12:00,disponible
382,LUNES,12:45,disponible
382,LUNES,14:30,disponible
382,LUNES,15:15,disponible
382,LUNES,16:15,disponible
382,LUNES,17:00,disponible
382,LUNES,18:00,disponible
382,LUNES,18:45,disponible
382,LUNES,19:45,disponible
382,LUNES,20:30,disponible
382,MARTES,08:30,disponible
382,MARTES,09:15,disponible
382,MARTES,10:15,disponible
382,MARTES,11:00,disponible
382,MARTES,12:00,disponible
382,MARTES,12:45,disponible
382,MARTES,14:30,disponible
382,MARTES,15:15,disponible
382,MARTES,16:15,disponible
382,MARTES,17:00,disponible
382,MARTES,18:00,disponible
382,MARTES,18:45,disponible
382,MARTES,19:45,disponible
382,MARTES,20:30,disponible
382,MIERCOLES,08:30,disponible
382,MIERCOLES,09:15,disponible
382,MIERCOLES,10:15,disponible
382,MIERCOLES,11:00,disponible
382,MIERCOLES,12:00,disponible
382,MIERCOLES,12:45,disponible
382,MIERCOLES,14:30,disponible
382,MIERCOLES,15:15,disponible
382,MIERCOLES,16:15,disponible
382,MIERCOLES,17:00,disponible
382,MIERCOLES,18:00,disponible
382,MIERCOLES,18:45,disponible
382,MIERCOLES,19:45,disponible
382,MIERCOLES,20:30,disponible
382,JUEVES,08:30,disponible
382,JUEVES,09:15,disponible
382,JUEVES,10:15,disponible
382,JUEVES,11:00,disponible
